Date,Open,High,Low,Close,Volume,Open_weekly,High_weekly,Low_weekly,Close_weekly,Volume_weekly
2016-09-20,2014.5,2026.560059,2010.25,2025.709961,362300,2049.189941,2073.889893,2029.459961,2037.869995,2772200.0
2016-09-21,2022.810059,2035.98999,2021.780029,2035.98999,525100,2049.189941,2073.889893,2029.459961,2037.869995,2772200.0
2016-09-22,2050.310059,2060.26001,2048.800049,2049.699951,447600,2049.189941,2073.889893,2029.459961,2037.869995,2772200.0
2016-09-23,2053.219971,2057.350098,2048.959961,2054.070068,494100,2049.189941,2073.889893,2029.459961,2037.869995,2772200.0
2016-09-26,2052.76001,2060.709961,2042.699951,2047.109985,359600,1997.430054,2060.26001,1997.099976,2054.070068,2263500.0
2016-09-27,2037.319946,2064.889893,2031.130005,2062.820068,664000,1997.430054,2060.26001,1997.099976,2054.070068,2263500.0
2016-09-28,2062.570068,2062.97998,2051.679932,2053.060059,546500,1997.430054,2060.26001,1997.099976,2054.070068,2263500.0
2016-09-29,2063.73999,2072.090088,2063.73999,2068.719971,416200,1997.430054,2060.26001,1997.099976,2054.070068,2263500.0
2016-09-30,2054.25,2056.330078,2042.77002,2043.630005,326400,1997.430054,2060.26001,1997.099976,2054.070068,2263500.0
2016-10-04,2056.939941,2059.25,2050.459961,2054.860107,318900,2052.76001,2072.090088,2031.130005,2043.630005,2312700.0
2016-10-05,2043.369995,2056.01001,2036.869995,2053.0,292300,2052.76001,2072.090088,2031.130005,2043.630005,2312700.0
2016-10-06,2069.300049,2070.429932,2055.830078,2065.300049,337700,2052.76001,2072.090088,2031.130005,2043.630005,2312700.0
2016-10-07,2065.949951,2067.48999,2051.600098,2053.800049,422400,2052.76001,2072.090088,2031.130005,2043.630005,2312700.0
2016-10-10,2047.189941,2058.72998,2039.98999,2056.820068,314900,2056.939941,2070.429932,2036.869995,2053.800049,1371300.0
2016-10-11,2053.290039,2060.780029,2030.51001,2031.930054,343200,2056.939941,2070.429932,2036.869995,2053.800049,1371300.0
2016-10-12,2022.969971,2037.02002,2022.390015,2033.72998,297400,2056.939941,2070.429932,2036.869995,2053.800049,1371300.0
2016-10-13,2033.98999,2035.930054,2014.890015,2015.439941,440300,2056.939941,2070.429932,2036.869995,2053.800049,1371300.0
2016-10-14,2021.660034,2028.76001,2021.109985,2022.660034,458900,2056.939941,2070.429932,2036.869995,2053.800049,1371300.0
2016-10-17,2028.930054,2033.560059,2011.810059,2027.609985,333400,2047.189941,2060.780029,2014.890015,2022.660034,1854700.0
2016-10-18,2027.810059,2040.719971,2026.469971,2040.430054,305900,2047.189941,2060.780029,2014.890015,2022.660034,1854700.0
2016-10-19,2036.180054,2050.51001,2035.900024,2040.939941,321900,2047.189941,2060.780029,2014.890015,2022.660034,1854700.0
2016-10-20,2044.119995,2048.25,2036.540039,2040.599976,276000,2047.189941,2060.780029,2014.890015,2022.660034,1854700.0
2016-10-21,2039.400024,2040.400024,2029.790039,2033.0,260400,2047.189941,2060.780029,2014.890015,2022.660034,1854700.0
2016-10-24,2037.189941,2047.73999,2036.77002,2047.73999,252000,2028.930054,2050.51001,2011.810059,2033.0,1497600.0
2016-10-25,2042.290039,2042.650024,2031.25,2037.170044,299100,2028.930054,2050.51001,2011.810059,2033.0,1497600.0
2016-10-26,2030.369995,2030.369995,2002.290039,2013.890015,392400,2028.930054,2050.51001,2011.810059,2033.0,1497600.0
2016-10-27,2018.23999,2026.329956,2015.660034,2024.119995,298700,2028.930054,2050.51001,2011.810059,2033.0,1497600.0
2016-10-28,2021.969971,2026.849976,2015.719971,2019.420044,270500,2028.930054,2050.51001,2011.810059,2033.0,1497600.0
2016-10-31,2011.290039,2016.01001,2005.949951,2008.189941,400700,2037.189941,2047.73999,2002.290039,2019.420044,1512700.0
2016-11-01,2003.410034,2010.51001,1990.449951,2007.390015,321800,2037.189941,2047.73999,2002.290039,2019.420044,1512700.0
2016-11-02,1995.410034,1997.459961,1976.339966,1978.939941,333500,2037.189941,2047.73999,2002.290039,2019.420044,1512700.0
2016-11-03,1974.930054,1988.819946,1973.579956,1983.800049,272700,2037.189941,2047.73999,2002.290039,2019.420044,1512700.0
2016-11-04,1983.869995,1985.290039,1976.569946,1982.02002,227800,2037.189941,2047.73999,2002.290039,2019.420044,1512700.0
2016-11-07,1997.579956,2001.73999,1992.140015,1997.579956,210300,2011.290039,2016.01001,1973.579956,1982.02002,1556500.0
2016-11-08,2009.560059,2010.170044,1994.329956,2003.380005,239600,2011.290039,2016.01001,1973.579956,1982.02002,1556500.0
2016-11-09,2008.079956,2015.22998,1931.069946,1958.380005,709000,2011.290039,2016.01001,1973.579956,1982.02002,1556500.0
2016-11-10,1989.849976,2002.599976,1983.26001,2002.599976,433900,2011.290039,2016.01001,1973.579956,1982.02002,1556500.0
2016-11-11,1988.869995,1994.050049,1982.150024,1984.430054,386900,2011.290039,2016.01001,1973.579956,1982.02002,1556500.0
2016-11-14,1982.930054,1988.650024,1974.27002,1974.400024,352100,1997.579956,2015.22998,1931.069946,1984.430054,1979700.0
2016-11-15,1977.329956,1978.939941,1967.209961,1967.530029,375700,1997.579956,2015.22998,1931.069946,1984.430054,1979700.0
2016-11-16,1980.819946,1985.670044,1976.630005,1979.650024,306500,1997.579956,2015.22998,1931.069946,1984.430054,1979700.0
2016-11-17,1976.209961,1983.869995,1968.800049,1980.550049,272200,1997.579956,2015.22998,1931.069946,1984.430054,1979700.0
2016-11-18,1983.069946,1983.26001,1968.130005,1974.579956,307000,1997.579956,2015.22998,1931.069946,1984.430054,1979700.0
2016-11-21,1971.030029,1976.22998,1962.420044,1966.050049,223500,1982.930054,1988.650024,1967.209961,1974.579956,1613500.0
2016-11-22,1976.069946,1986.819946,1974.050049,1983.469971,231400,1982.930054,1988.650024,1967.209961,1974.579956,1613500.0
2016-11-23,1987.640015,1996.650024,1981.219971,1987.949951,308200,1982.930054,1988.650024,1967.209961,1974.579956,1613500.0
2016-11-24,1985.109985,1988.959961,1968.5,1971.26001,235400,1982.930054,1988.650024,1967.209961,1974.579956,1613500.0
2016-11-25,1972.599976,1978.449951,1969.089966,1974.459961,201900,1982.930054,1988.650024,1967.209961,1974.579956,1613500.0
2016-11-28,1976.579956,1983.430054,1966.780029,1978.130005,213600,1971.030029,1996.650024,1962.420044,1974.459961,1200400.0
2016-11-29,1977.099976,1982.530029,1972.310059,1978.390015,214600,1971.030029,1996.650024,1962.420044,1974.459961,1200400.0
2016-11-30,1980.380005,1988.439941,1977.089966,1983.47998,233100,1971.030029,1996.650024,1962.420044,1974.459961,1200400.0
2016-12-01,1987.47998,1989.079956,1979.670044,1983.75,217900,1971.030029,1996.650024,1962.420044,1974.459961,1200400.0
2016-12-02,1980.140015,1981.640015,1966.420044,1970.609985,243200,1971.030029,1996.650024,1962.420044,1974.459961,1200400.0
2016-12-05,1965.709961,1971.23999,1960.650024,1963.359985,237200,1976.579956,1989.079956,1966.420044,1970.609985,1122400.0
2016-12-06,1976.51001,1993.469971,1976.51001,1989.859985,214600,1976.579956,1989.079956,1966.420044,1970.609985,1122400.0
2016-12-07,1995.689941,1997.619995,1987.26001,1991.890015,204400,1976.579956,1989.079956,1966.420044,1970.609985,1122400.0
2016-12-08,2008.310059,2031.069946,2007.569946,2031.069946,239400,1976.579956,1989.079956,1966.420044,1970.609985,1122400.0
2016-12-09,2024.52002,2026.829956,2019.790039,2024.689941,225700,1976.579956,1989.079956,1966.420044,1970.609985,1122400.0
2016-12-12,2031.949951,2031.949951,2020.969971,2027.23999,289800,1965.709961,2031.069946,1960.650024,2024.689941,1121300.0
2016-12-13,2026.390015,2035.98999,2023.609985,2035.97998,383400,1965.709961,2031.069946,1960.650024,2024.689941,1121300.0
2016-12-14,2043.069946,2044.420044,2031.180054,2036.869995,384000,1965.709961,2031.069946,1960.650024,2024.689941,1121300.0
2016-12-15,2022.140015,2040.619995,2021.76001,2036.650024,300200,1965.709961,2031.069946,1960.650024,2024.689941,1121300.0
2016-12-16,2037.349976,2043.599976,2033.22998,2042.23999,289700,1965.709961,2031.069946,1960.650024,2024.689941,1121300.0
2016-12-19,2039.400024,2046.030029,2037.040039,2038.390015,249900,2031.949951,2044.420044,2020.969971,2042.23999,1647100.0
2016-12-20,2044.869995,2047.380005,2040.810059,2041.939941,314200,2031.949951,2044.420044,2020.969971,2042.23999,1647100.0
2016-12-21,2049.469971,2053.459961,2037.959961,2037.959961,284600,2031.949951,2044.420044,2020.969971,2042.23999,1647100.0
2016-12-22,2041.609985,2042.900024,2033.98999,2035.72998,275100,2031.949951,2044.420044,2020.969971,2042.23999,1647100.0
2016-12-23,2036.170044,2037.709961,2031.540039,2035.900024,310900,2031.949951,2044.420044,2020.969971,2042.23999,1647100.0
2016-12-26,2038.329956,2039.76001,2034.800049,2037.75,366600,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2016-12-27,2040.73999,2044.430054,2037.119995,2042.170044,384000,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2016-12-28,2021.859985,2029.689941,2020.859985,2024.48999,356600,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2016-12-29,2020.420044,2026.569946,2016.25,2026.459961,264500,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-02,2022.22998,2031.790039,2015.680054,2026.160034,229900,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-03,2034.310059,2044.069946,2028.469971,2043.969971,268100,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-04,2046.290039,2046.290039,2040.609985,2045.640015,371500,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-05,2045.52002,2046.5,2039.48999,2041.949951,541300,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-06,2048.110107,2051.840088,2045.660034,2049.120117,455400,2039.400024,2053.459961,2031.540039,2035.900024,1434700.0
2017-01-09,2053.179932,2053.179932,2046.469971,2048.780029,398300,2022.22998,2051.840088,2015.680054,2049.120117,1866200.0
2017-01-10,2043.300049,2046.780029,2039.5,2045.119995,512700,2022.22998,2051.840088,2015.680054,2049.120117,1866200.0
2017-01-11,2048.080078,2079.699951,2047.560059,2075.169922,335500,2022.22998,2051.840088,2015.680054,2049.120117,1866200.0
2017-01-12,2077.689941,2087.139893,2073.889893,2087.139893,555800,2022.22998,2051.840088,2015.680054,2049.120117,1866200.0
2017-01-13,2077.120117,2080.939941,2073.439941,2076.790039,518300,2022.22998,2051.840088,2015.680054,2049.120117,1866200.0
2017-01-16,2077.030029,2080.050049,2058.929932,2064.169922,683900,2053.179932,2087.139893,2039.5,2076.790039,2320600.0
2017-01-17,2067.52002,2078.800049,2065.530029,2071.870117,601400,2053.179932,2087.139893,2039.5,2076.790039,2320600.0
2017-01-18,2073.77002,2075.22998,2058.350098,2070.540039,530100,2053.179932,2087.139893,2039.5,2076.790039,2320600.0
2017-01-19,2085.610107,2091.02002,2065.030029,2072.790039,415700,2053.179932,2087.139893,2039.5,2076.790039,2320600.0
2017-01-20,2065.540039,2072.320068,2064.0,2065.610107,392600,2053.179932,2087.139893,2039.5,2076.790039,2320600.0
2017-01-23,2067.620117,2073.800049,2058.909912,2065.98999,444900,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-01-24,2070.219971,2072.659912,2058.590088,2065.76001,312400,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-01-25,2075.330078,2077.719971,2062.959961,2066.939941,310200,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-01-26,2074.77002,2088.600098,2068.5,2083.590088,257900,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-01-31,2077.659912,2079.969971,2067.570068,2067.570068,288300,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-02-01,2075.310059,2082.699951,2073.969971,2080.47998,452500,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-02-02,2080.22998,2092.449951,2067.76001,2071.01001,825500,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-02-03,2075.899902,2079.850098,2064.050049,2073.159912,392600,2077.030029,2091.02002,2058.350098,2065.610107,2623700.0
2017-02-06,2085.72998,2088.370117,2073.030029,2077.659912,315300,2077.659912,2092.449951,2064.050049,2073.159912,1958900.0
2017-02-07,2077.800049,2079.22998,2071.050049,2075.209961,271800,2077.659912,2092.449951,2064.050049,2073.159912,1958900.0
2017-02-08,2072.580078,2072.580078,2052.290039,2065.080078,266700,2077.659912,2092.449951,2064.050049,2073.159912,1958900.0
2017-02-09,2067.149902,2072.689941,2062.120117,2065.879883,236000,2077.659912,2092.449951,2064.050049,2073.159912,1958900.0
2017-02-10,2075.800049,2080.73999,2072.22998,2075.080078,314700,2077.659912,2092.449951,2064.050049,2073.159912,1958900.0
2017-02-13,2074.939941,2078.659912,2070.360107,2078.649902,289700,2085.72998,2088.370117,2052.290039,2075.080078,1404500.0
2017-02-14,2079.300049,2081.590088,2068.159912,2074.570068,332400,2085.72998,2088.370117,2052.290039,2075.080078,1404500.0
2017-02-15,2073.600098,2087.689941,2069.889893,2083.860107,338000,2085.72998,2088.370117,2052.290039,2075.080078,1404500.0
2017-02-16,2088.090088,2092.590088,2078.350098,2081.840088,330500,2085.72998,2088.370117,2052.290039,2075.080078,1404500.0
2017-02-17,2072.570068,2081.179932,2072.570068,2080.580078,301500,2085.72998,2088.370117,2052.290039,2075.080078,1404500.0
2017-02-20,2084.159912,2085.590088,2077.129883,2084.389893,297200,2074.939941,2092.590088,2068.159912,2080.580078,1592100.0
2017-02-21,2085.969971,2108.47998,2085.0,2102.929932,292500,2074.939941,2092.590088,2068.159912,2080.580078,1592100.0
2017-02-22,2106.419922,2108.97998,2101.560059,2106.610107,312200,2074.939941,2092.590088,2068.159912,2080.580078,1592100.0
2017-02-23,2106.149902,2108.98999,2103.110107,2107.629883,430900,2074.939941,2092.590088,2068.159912,2080.580078,1592100.0
2017-02-24,2106.429932,2107.830078,2090.050049,2094.120117,385400,2074.939941,2092.590088,2068.159912,2080.580078,1592100.0
2017-02-27,2095.469971,2097.23999,2084.080078,2085.52002,343700,2084.159912,2108.98999,2077.129883,2094.120117,1718200.0
2017-02-28,2087.26001,2094.409912,2084.360107,2091.639893,399800,2084.159912,2108.98999,2077.129883,2094.120117,1718200.0
2017-03-02,2105.189941,2112.580078,2096.310059,2102.649902,434700,2084.159912,2108.98999,2077.129883,2094.120117,1718200.0
2017-03-03,2090.919922,2091.590088,2072.090088,2078.75,425900,2084.159912,2108.98999,2077.129883,2094.120117,1718200.0
2017-03-06,2073.199951,2083.800049,2067.679932,2081.360107,431400,2095.469971,2112.580078,2072.090088,2078.75,1604100.0
2017-03-07,2080.77002,2096.790039,2079.159912,2094.050049,277800,2095.469971,2112.580078,2072.090088,2078.75,1604100.0
2017-03-08,2092.27002,2101.560059,2088.189941,2095.409912,381400,2095.469971,2112.580078,2072.090088,2078.75,1604100.0
2017-03-09,2098.290039,2100.080078,2090.72998,2091.060059,408200,2095.469971,2112.580078,2072.090088,2078.75,1604100.0
2017-03-10,2088.669922,2102.050049,2082.310059,2097.350098,500900,2095.469971,2112.580078,2072.090088,2078.75,1604100.0
2017-03-13,2102.370117,2122.879883,2100.909912,2117.590088,382100,2073.199951,2102.050049,2067.679932,2097.350098,1999700.0
2017-03-14,2127.120117,2135.5,2124.419922,2133.780029,365100,2073.199951,2102.050049,2067.679932,2097.350098,1999700.0
2017-03-15,2128.419922,2135.379883,2127.26001,2133.0,374700,2073.199951,2102.050049,2067.679932,2097.350098,1999700.0
2017-03-16,2154.97998,2156.850098,2143.01001,2150.080078,402400,2073.199951,2102.050049,2067.679932,2097.350098,1999700.0
2017-03-17,2150.469971,2164.590088,2148.860107,2164.580078,302800,2073.199951,2102.050049,2067.679932,2097.350098,1999700.0
2017-03-20,2160.320068,2160.570068,2151.51001,2157.01001,264900,2102.370117,2164.590088,2100.909912,2164.580078,1827100.0
2017-03-21,2162.949951,2181.98999,2160.25,2178.379883,303900,2102.370117,2164.590088,2100.909912,2164.580078,1827100.0
2017-03-22,2159.969971,2170.0,2158.959961,2168.300049,394400,2102.370117,2164.590088,2100.909912,2164.580078,1827100.0
2017-03-23,2174.090088,2182.419922,2170.560059,2172.719971,358600,2102.370117,2164.590088,2100.909912,2164.580078,1827100.0
2017-03-24,2171.360107,2179.340088,2163.340088,2168.949951,358700,2102.370117,2164.590088,2100.909912,2164.580078,1827100.0
2017-03-27,2161.169922,2165.25,2153.139893,2155.659912,395900,2160.320068,2182.419922,2151.51001,2168.949951,1680500.0
2017-03-28,2166.580078,2169.139893,2157.709961,2163.310059,394000,2160.320068,2182.419922,2151.51001,2168.949951,1680500.0
2017-03-29,2172.310059,2172.310059,2162.040039,2166.97998,626800,2160.320068,2182.419922,2151.51001,2168.949951,1680500.0
2017-03-30,2170.179932,2174.159912,2159.159912,2164.639893,643600,2160.320068,2182.419922,2151.51001,2168.949951,1680500.0
2017-03-31,2166.620117,2166.929932,2159.800049,2160.22998,441600,2160.320068,2182.419922,2151.51001,2168.949951,1680500.0
2017-04-03,2166.040039,2171.330078,2161.26001,2167.51001,398500,2161.169922,2174.159912,2153.139893,2160.22998,2501900.0
2017-04-04,2165.22998,2166.939941,2156.889893,2161.100098,522100,2161.169922,2174.159912,2153.139893,2160.22998,2501900.0
2017-04-05,2161.899902,2164.850098,2146.97998,2160.850098,571700,2161.169922,2174.159912,2153.139893,2160.22998,2501900.0
2017-04-06,2152.639893,2153.830078,2143.300049,2152.75,510200,2161.169922,2174.159912,2153.139893,2160.22998,2501900.0
2017-04-07,2154.870117,2155.699951,2142.51001,2151.72998,408500,2161.169922,2174.159912,2153.139893,2160.22998,2501900.0
2017-04-10,2148.830078,2148.830078,2128.350098,2133.320068,512900,2166.040039,2171.330078,2142.51001,2151.72998,2411000.0
2017-04-11,2129.22998,2136.550049,2117.820068,2123.850098,489300,2166.040039,2171.330078,2142.51001,2151.72998,2411000.0
2017-04-12,2128.169922,2129.820068,2122.939941,2128.909912,427400,2166.040039,2171.330078,2142.51001,2151.72998,2411000.0
2017-04-13,2130.639893,2148.610107,2125.870117,2148.610107,357600,2166.040039,2171.330078,2142.51001,2151.72998,2411000.0
2017-04-14,2138.280029,2141.610107,2127.800049,2134.879883,383700,2166.040039,2171.330078,2142.51001,2151.72998,2411000.0
2017-04-17,2140.870117,2150.699951,2138.699951,2145.76001,259300,2148.830078,2148.830078,2117.820068,2134.879883,2170900.0
2017-04-18,2155.360107,2155.360107,2139.310059,2148.459961,291400,2148.830078,2148.830078,2117.820068,2134.879883,2170900.0
2017-04-19,2144.97998,2148.030029,2133.820068,2138.399902,344200,2148.830078,2148.830078,2117.820068,2134.879883,2170900.0
2017-04-20,2138.189941,2150.429932,2134.050049,2149.149902,268300,2148.830078,2148.830078,2117.820068,2134.879883,2170900.0
2017-04-21,2161.23999,2169.459961,2156.639893,2165.040039,281500,2148.830078,2148.830078,2117.820068,2134.879883,2170900.0
2017-04-24,2175.5,2177.889893,2166.830078,2173.73999,374700,2140.870117,2169.459961,2133.820068,2165.040039,1444700.0
2017-04-25,2175.699951,2196.850098,2174.110107,2196.850098,275900,2140.870117,2169.459961,2133.820068,2165.040039,1444700.0
2017-04-26,2202.370117,2210.610107,2200.72998,2207.840088,397500,2140.870117,2169.459961,2133.820068,2165.040039,1444700.0
2017-04-27,2201.719971,2211.590088,2199.76001,2209.459961,386100,2140.870117,2169.459961,2133.820068,2165.040039,1444700.0
2017-04-28,2214.360107,2217.040039,2202.199951,2205.439941,268600,2140.870117,2169.459961,2133.820068,2165.040039,1444700.0
2017-05-02,2213.610107,2229.73999,2212.870117,2219.669922,295100,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-04,2224.909912,2241.23999,2224.909912,2241.23999,261900,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-08,2245.610107,2292.76001,2244.22998,2292.76001,281800,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-10,2294.100098,2323.219971,2264.310059,2270.120117,422900,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-11,2278.469971,2297.669922,2271.659912,2296.370117,463500,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-12,2296.060059,2296.51001,2283.379883,2286.02002,335300,2175.5,2217.040039,2166.830078,2205.439941,1702800.0
2017-05-15,2288.22998,2297.310059,2280.600098,2290.649902,251600,2245.610107,2323.219971,2244.22998,2286.02002,1503500.0
2017-05-16,2306.72998,2309.0,2283.840088,2295.330078,368100,2245.610107,2323.219971,2244.22998,2286.02002,1503500.0
2017-05-17,2291.560059,2295.870117,2283.01001,2293.080078,394800,2245.610107,2323.219971,2244.22998,2286.02002,1503500.0
2017-05-18,2271.27002,2288.850098,2267.080078,2286.820068,378300,2245.610107,2323.219971,2244.22998,2286.02002,1503500.0
2017-05-19,2286.780029,2293.820068,2282.129883,2288.47998,421100,2245.610107,2323.219971,2244.22998,2286.02002,1503500.0
2017-05-22,2300.679932,2305.209961,2292.949951,2304.030029,340100,2288.22998,2309.0,2267.080078,2288.47998,1813900.0
2017-05-23,2308.689941,2326.570068,2303.149902,2311.73999,341100,2288.22998,2309.0,2267.080078,2288.47998,1813900.0
2017-05-24,2319.370117,2322.540039,2312.929932,2317.340088,409600,2288.22998,2309.0,2267.080078,2288.47998,1813900.0
2017-05-25,2325.48999,2343.719971,2321.26001,2342.929932,369300,2288.22998,2309.0,2267.080078,2288.47998,1813900.0
2017-05-26,2344.389893,2364.800049,2341.610107,2355.300049,312900,2288.22998,2309.0,2267.080078,2288.47998,1813900.0
2017-05-29,2362.590088,2371.669922,2344.25,2352.969971,316200,2300.679932,2364.800049,2292.949951,2355.300049,1773000.0
2017-05-30,2356.540039,2358.689941,2332.159912,2343.679932,508800,2300.679932,2364.800049,2292.949951,2355.300049,1773000.0
2017-05-31,2339.25,2355.22998,2338.25,2347.379883,555900,2300.679932,2364.800049,2292.949951,2355.300049,1773000.0
2017-06-01,2348.310059,2351.310059,2335.629883,2344.610107,336700,2300.679932,2364.800049,2292.949951,2355.300049,1773000.0
2017-06-02,2353.77002,2372.649902,2353.449951,2371.719971,399500,2300.679932,2364.800049,2292.949951,2355.300049,1773000.0
2017-06-05,2376.659912,2376.830078,2363.610107,2368.620117,326400,2362.590088,2372.649902,2332.159912,2371.719971,2117100.0
2017-06-07,2364.959961,2369.429932,2356.709961,2360.139893,376200,2362.590088,2372.649902,2332.159912,2371.719971,2117100.0
2017-06-08,2361.639893,2365.52002,2347.620117,2363.570068,417100,2362.590088,2372.649902,2332.159912,2371.719971,2117100.0
2017-06-09,2371.219971,2385.149902,2367.810059,2381.689941,520600,2362.590088,2372.649902,2332.159912,2371.719971,2117100.0
2017-06-12,2370.689941,2374.699951,2353.350098,2357.870117,327200,2376.659912,2385.149902,2347.620117,2381.689941,1640300.0
2017-06-13,2358.919922,2375.810059,2358.919922,2374.699951,322100,2376.659912,2385.149902,2347.620117,2381.689941,1640300.0
2017-06-14,2384.540039,2387.290039,2366.919922,2372.639893,393000,2376.659912,2385.149902,2347.620117,2381.689941,1640300.0
2017-06-15,2373.360107,2378.040039,2350.370117,2361.649902,334900,2376.659912,2385.149902,2347.620117,2381.689941,1640300.0
2017-06-16,2364.199951,2365.370117,2355.290039,2361.830078,329200,2376.659912,2385.149902,2347.620117,2381.689941,1640300.0
2017-06-19,2364.02002,2377.199951,2356.840088,2370.899902,290900,2370.689941,2387.290039,2350.370117,2361.830078,1706400.0
2017-06-20,2382.540039,2382.540039,2365.449951,2369.22998,360700,2370.689941,2387.290039,2350.370117,2361.830078,1706400.0
2017-06-21,2358.22998,2359.969971,2346.189941,2357.530029,360300,2370.689941,2387.290039,2350.370117,2361.830078,1706400.0
2017-06-22,2364.219971,2370.389893,2354.100098,2370.370117,299200,2370.689941,2387.290039,2350.370117,2361.830078,1706400.0
2017-06-23,2371.540039,2380.939941,2369.169922,2378.600098,256300,2370.689941,2387.290039,2350.370117,2361.830078,1706400.0
2017-06-26,2381.090088,2390.699951,2377.879883,2388.659912,325700,2364.02002,2382.540039,2346.189941,2378.600098,1567400.0
2017-06-27,2386.76001,2397.139893,2383.469971,2391.949951,358000,2364.02002,2382.540039,2346.189941,2378.600098,1567400.0
2017-06-28,2382.909912,2390.889893,2380.75,2382.560059,361200,2364.02002,2382.540039,2346.189941,2378.600098,1567400.0
2017-06-29,2396.810059,2402.800049,2393.570068,2395.659912,445100,2364.02002,2382.540039,2346.189941,2378.600098,1567400.0
2017-06-30,2382.149902,2391.810059,2381.399902,2391.790039,343500,2364.02002,2382.540039,2346.189941,2378.600098,1567400.0
2017-07-03,2397.659912,2399.899902,2384.550049,2394.47998,311000,2381.090088,2402.800049,2377.879883,2391.790039,1833500.0
2017-07-04,2395.23999,2398.02002,2376.409912,2380.52002,411800,2381.090088,2402.800049,2377.879883,2391.790039,1833500.0
2017-07-05,2377.01001,2390.290039,2375.629883,2388.350098,333700,2381.090088,2402.800049,2377.879883,2391.790039,1833500.0
2017-07-06,2390.310059,2392.5,2380.820068,2387.810059,301500,2381.090088,2402.800049,2377.879883,2391.790039,1833500.0
2017-07-07,2376.290039,2385.02002,2372.830078,2379.870117,314400,2381.090088,2402.800049,2377.879883,2391.790039,1833500.0
2017-07-10,2386.300049,2389.870117,2378.040039,2382.100098,296300,2397.659912,2399.899902,2372.830078,2379.870117,1672400.0
2017-07-11,2386.419922,2396.459961,2382.689941,2396.0,284500,2397.659912,2399.899902,2372.830078,2379.870117,1672400.0
2017-07-12,2395.409912,2399.280029,2390.449951,2391.77002,268900,2397.659912,2399.899902,2372.830078,2379.870117,1672400.0
2017-07-13,2405.76001,2422.26001,2402.919922,2409.48999,289300,2397.659912,2399.899902,2372.830078,2379.870117,1672400.0
2017-07-14,2418.27002,2421.47998,2411.340088,2414.629883,258800,2397.659912,2399.899902,2372.830078,2379.870117,1672400.0
2017-07-17,2427.76001,2430.340088,2419.909912,2425.100098,254200,2386.300049,2422.26001,2378.040039,2414.629883,1397800.0
2017-07-18,2425.070068,2426.159912,2419.169922,2426.040039,260700,2386.300049,2422.26001,2378.040039,2414.629883,1397800.0
2017-07-19,2430.090088,2430.090088,2419.639893,2429.939941,271000,2386.300049,2422.26001,2378.040039,2414.629883,1397800.0
2017-07-20,2436.060059,2443.689941,2427.949951,2441.840088,251900,2386.300049,2422.26001,2378.040039,2414.629883,1397800.0
2017-07-21,2438.780029,2451.590088,2437.840088,2450.060059,250100,2386.300049,2422.26001,2378.040039,2414.629883,1397800.0
2017-07-24,2451.409912,2451.530029,2443.649902,2451.530029,233400,2427.76001,2451.590088,2419.169922,2450.060059,1287900.0
2017-07-25,2450.76001,2453.169922,2437.139893,2439.899902,275200,2427.76001,2451.590088,2419.169922,2450.060059,1287900.0
2017-07-26,2446.820068,2446.959961,2429.620117,2434.51001,336100,2427.76001,2451.590088,2419.169922,2450.060059,1287900.0
2017-07-27,2443.280029,2448.23999,2435.48999,2443.23999,426500,2427.76001,2451.590088,2419.169922,2450.060059,1287900.0
2017-07-28,2433.459961,2434.379883,2399.060059,2400.98999,318700,2427.76001,2451.590088,2419.169922,2450.060059,1287900.0
2017-07-31,2392.02002,2403.899902,2388.389893,2402.709961,277600,2451.409912,2453.169922,2399.060059,2400.98999,1589900.0
2017-08-01,2397.120117,2432.620117,2394.27002,2422.959961,264000,2451.409912,2453.169922,2399.060059,2400.98999,1589900.0
2017-08-02,2431.939941,2434.469971,2424.179932,2427.629883,261600,2451.409912,2453.169922,2399.060059,2400.98999,1589900.0
2017-08-03,2423.209961,2423.550049,2374.110107,2386.850098,303600,2451.409912,2453.169922,2399.060059,2400.98999,1589900.0
